,Player Name,Team,Year,Price,Replacement,Retained,Country,Age,Role,Batting Style,Bowling Style,C/U/A,Base Price
695,Yashasvi Jaiswal,RR,2024,4.0,No,Yes,India,21,Batsman,LHB,-,Capped,
696,Riyan Parag,RR,2024,3.8,No,Yes,India,22,All-Rounder,RHB,Right Arm Leg Spin,Uncapped,
697,Navdeep Saini,RR,2024,2.6,No,Yes,India,31,Bowler,RHB,Right Arm Fast,Capped,
698,Adam Zampa,RR,2024,1.5,No,Yes,Australia,31,Bowler,RHB,Right Arm Leg Spin,Capped,
699,Sandeep Sharma,RR,2024,0.5,No,Yes,India,30,Bowler,RHB,Right Arm Medium,Capped,
700,Donovan Ferreira,RR,2024,0.5,No,Yes,South Africa,25,Wicketkeeper,RHB,-,Uncapped,
701,Nandre Burger,RR,2024,0.5,No,No,South Africa,28,Bowler,LHB,Left Arm Fast,Uncapped,0.2
702,Tom Kohler-Cadmore,RR,2024,0.4,No,No,England,29,Wicketkeeper,RHB,-,Uncapped,0.4
703,Kuldeep Sen,RR,2024,0.2,No,Yes,India,27,Bowler,RHB,Right Arm Fast,Uncapped,
704,Dhruv Jurel,RR,2024,0.2,No,Yes,India,22,Wicketkeeper,RHB,-,Uncapped,
705,Abid Mushtaq,RR,2024,0.2,No,No,India,27,All-Rounder,LHB,Left Arm Slow Orthodox,Uncapped,0.2
706,Kunal Singh Rathore,RR,2024,0.2,No,Yes,India,21,Wicketkeeper,LHB,-,Uncapped,
707,Cameron Green,RCB,2024,17.5,No,No,Australia,24,All-Rounder,RHB,Right Arm Fast Medium,Capped,0.0
708,Virat Kohli,RCB,2024,15.0,No,Yes,India,35,Batsman,RHB,-,Capped,
709,Alzarri Joseph,RCB,2024,11.5,No,No,West Indies,27,Bowler,RHB,Right Arm Fast,Capped,1.0
710,Glenn Maxwell,RCB,2024,11.0,No,Yes,Australia,35,All-Rounder,RHB,Right Arm Off Spin,Capped,
711,Mohammed Siraj,RCB,2024,7.0,No,Yes,India,29,Bowler,RHB,Right Arm Fast,Capped,
712,Faf du Plessis,RCB,2024,7.0,No,Yes,South Africa,39,Batsman,RHB,-,Capped,
713,Dinesh Karthik,RCB,2024,5.5,No,Yes,India,38,Wicketkeeper,RHB,-,Capped,
714,Yash Dayal,RCB,2024,5.0,No,No,India,26,Bowler,RHB,Left Arm Fast,Uncapped,0.2
715,Anuj Rawat,RCB,2024,3.4,No,Yes,India,24,Wicketkeeper,LHB,-,Uncapped,
716,Will Jacks,RCB,2024,3.2,No,Yes,England,25,All-Rounder,RHB,Right Arm Off Spin,Capped,
717,Lockie Ferguson,RCB,2024,2.0,No,No,New Zealand,32,Bowler,RHB,Right Arm Fast,Capped,2.0
718,Reece Topley,RCB,2024,1.9,No,Yes,England,29,Bowler,RHB,Left Arm Fast Medium,Capped,
719,Mayank Dagar,RCB,2024,1.8,No,No,India,27,Bowler,RHB,Left Arm Slow Orthodox,Uncapped,0.0
720,Tom Curran,RCB,2024,1.5,No,No,England,29,All-Rounder,RHB,Right Arm Fast Medium,Capped,1.5
721,Mahipal Lomror,RCB,2024,0.95,No,Yes,India,24,All-Rounder,LHB,Left Arm Slow Orthodox,Uncapped,
722,Rajan Kumar,RCB,2024,0.7,No,Yes,India,27,Bowler,LHB,Left Arm Fast Medium,Uncapped,
723,Karn Sharma,RCB,2024,0.5,No,Yes,India,36,Bowler,LHB,Right Arm Leg Spin,Capped,
724,Suyash Prabhudessai,RCB,2024,0.3,No,Yes,India,26,All-Rounder,RHB,Right Arm Medium,Uncapped,
725,Vijaykumar Vyshak,RCB,2024,0.2,No,Yes,India,27,Bowler,RHB,Right Arm Medium,Uncapped,
726,Akash Deep,RCB,2024,0.2,No,Yes,India,27,Bowler,RHB,Right Arm Fast Medium,Uncapped,
727,Manoj Bhandage,RCB,2024,0.2,No,Yes,India,25,All-Rounder,LHB,Right Arm Fast Medium,Uncapped,
728,Rajat Patidar,RCB,2024,0.2,No,Yes,India,30,Batsman,RHB,-,Uncapped,
729,Himanshu Sharma,RCB,2024,0.2,No,Yes,India,25,Bowler,RHB,Right Arm Leg Spin,Uncapped,
730,Swapnil Singh,RCB,2024,0.2,No,No,India,33,All-Rounder,RHB,Left Arm Slow Orthodox,Uncapped,0.2
731,Pat Cummins,SRH,2024,20.5,No,No,Australia,30,All-Rounder,RHB,Right Arm Fast,Capped,2.0
732,Washington Sundar,SRH,2024,8.75,No,Yes,India,24,All-Rounder,LHB,Right Arm Off Spin,Capped,
733,Rahul Tripathi,SRH,2024,8.5,No,Yes,India,32,Batsman,RHB,-,Capped,
734,Mayank Agarwal,SRH,2024,8.25,No,Yes,India,32,Batsman,RHB,-,Capped,
735,Travis Head,SRH,2024,6.8,No,No,Australia,30,Batsman,LHB,Right Arm Off Spin,Capped,2.0
736,Abhishek Sharma,SRH,2024,6.5,No,Yes,India,23,All-Rounder,LHB,Left Arm Slow Orthodox,Capped,
737,Heinrich Klaasen,SRH,2024,5.25,No,Yes,South Africa,32,Wicketkeeper,RHB,-,Capped,
738,Marco Jansen,SRH,2024,4.2,No,Yes,South Africa,23,All-Rounder,RHB,Left Arm Fast,Capped,
739,Bhuvneshwar Kumar,SRH,2024,4.2,No,Yes,India,33,Bowler,RHB,Right Arm Fast Medium,Capped,
740,Abdul Samad,SRH,2024,4.0,No,Yes,India,22,All-Rounder,RHB,Right Arm Leg Spin,Uncapped,
741,Umran Malik,SRH,2024,4.0,No,Yes,India,24,Bowler,RHB,Right Arm Fast,Capped,
742,T Natarajan,SRH,2024,4.0,No,Yes,India,32,Bowler,LHB,Left Arm Fast Medium,Capped,
743,Aiden Markram,SRH,2024,2.6,No,Yes,South Africa,29,All-Rounder,RHB,Right Arm Off Spin,Capped,
744,Shahbaz Ahmed,SRH,2024,2.4,No,No,India,29,All-Rounder,LHB,Left Arm Slow Orthodox,Capped,0.0
745,Jaydev Unadkat,SRH,2024,1.6,No,No,India,32,Bowler,RHB,Left Arm Fast Medium,Capped,0.5
746,Wanindu Hasaranga,SRH,2024,1.5,No,No,Sri Lanka,26,All-Rounder,RHB,Right Arm Leg Spin,Capped,1.5
747,Glenn Phillips,SRH,2024,1.5,No,Yes,New Zealand,27,Wicketkeeper,RHB,Right Arm Off Spin,Capped,
748,Mayank Markande,SRH,2024,0.5,No,Yes,India,26,Bowler,RHB,Right Arm Leg Spin,Capped,
749,Fazalhaq Farooqi,SRH,2024,0.5,No,Yes,Afghanistan,23,Bowler,RHB,Left Arm Fast Medium,Capped,
750,Upendra Yadav,SRH,2024,0.25,No,Yes,India,27,Wicketkeeper,RHB,-,Uncapped,
751,Jhatavedh Subramanyan,SRH,2024,0.2,No,No,India,24,Bowler,RHB,Right Arm Leg Spin,Uncapped,0.2
752,Akash Singh,SRH,2024,0.2,No,No,India,21,Bowler,RHB,Left Arm Fast,Uncapped,0.2
753,Nitish Kumar Reddy,SRH,2024,0.2,No,Yes,India,20,All-Rounder,RHB,Right Arm Fast Medium,Uncapped,
754,Sanvir Singh,SRH,2024,0.2,No,Yes,India,27,All-Rounder,LHB,Right Arm Medium,Uncapped,
755,Anmolpreet Singh,SRH,2024,0.2,No,Yes,India,25,Batsman,RHB,-,Uncapped,
756,Shamar Joseph,LSG,2024,3.0,Yes,No,West Indies,24,Bowler,LHB,Right Arm Fast,Uncapped,0.2
757,Dushmantha Chameera,KKR,2024,0.5,Yes,No,Sri Lanka,31,Bowler,RHB,Right Arm Fast,Capped,0.5
758,Sandeep Warrier,GT,2024,0.5,Yes,No,India,33,Bowler,RHB,Right Arm Fast,Capped,0.5
759,Phil Salt,KKR,2024,1.5,Yes,No,England,27,Wicketkeeper,RHB,Right Arm Medium,Capped,1.5
760,Keshav Maharaj,RR,2024,0.5,Yes,No,South Africa,34,All-Rounder,RHB,Left Arm Slow Orthodox,Capped,0.5
761,Lizaad Williams,DC,2024,0.5,Yes,No,South Africa,30,Bowler,LHB,Right Arm Fast,Capped,0.5
762,Jake Fraser-McGurk,DC,2024,0.5,Yes,No,Australia,21,All-Rounder,RHB,Right Arm Leg Spin,Uncapped,0.2
763,Luke Wood,MI,2024,0.5,Yes,No,England,28,Bowler,LHB,Left Arm Fast,Capped,0.5
764,Kwena Maphaka,MI,2024,0.5,Yes,No,South Africa,17,Bowler,LHB,Left Arm Fast,Uncapped,0.2
765,Tanush Kotian,RR,2024,0.2,Yes,No,India,25,All-Rounder,RHB,Right Arm Off Spin,Uncapped,0.2
766,BR Sharath,GT,2024,0.2,Yes,No,India,27,Wicketkeeper,RHB,-,Uncapped,0.2
767,Allah Ghazanfar,KKR,2024,0.2,Yes,No,Afghanistan,18,Bowler,RHB,Right Arm Off Spin,Uncapped,0.2
768,Matt Henry,LSG,2024,1.25,Yes,No,New Zealand,32,Bowler,RHB,Right Arm Fast,Capped,0.75
769,Vijayakanth Viyaskanth,SRH,2024,0.5,Yes,No,Sri Lanka,22,Bowler,RHB,Right Arm Leg Spin,Uncapped,0.5
770,Harvik Desai,MI,2024,0.2,Yes,No,India,24,Wicketkeeper,RHB,-,Uncapped,0.2
771,Richard Gleeson,CSK,2024,0.5,Yes,No,England,36,Bowler,RHB,Right Arm Fast,Capped,0.5
772,Gulbadin Naib,DC,2024,0.5,Yes,No,Afghanistan,32,All-Rounder,RHB,Right Arm Fast Medium,Capped,0.5
773,Gurnoor Brar,GT,2024,0.2,Yes,No,India,23,Bowler,LHB,Right Arm Fast,Uncapped,0.2
774,Saurav Chuahan,RCB,2024,0.2,No,No,India,23,Batsman,LHB,Right Arm Off Spin,Uncapped,0.2
775,Ravindra Jadeja,CSK,2025,18.0,No,Yes,India,35,All-Rounder,LHB,Left Arm Slow Orthodox,Capped,
776,Ruturaj Gaikwad,CSK,2025,18.0,No,Yes,India,27,Batsman,RHB,-,Capped,
777,Matheesha Pathirana,CSK,2025,13.0,No,Yes,Sri Lanka,21,Bowler,RHB,Right Arm Fast,Capped,
778,Shivam Dube,CSK,2025,12.0,No,Yes,India,31,All-Rounder,LHB,Right Arm Medium,Capped,
779,Noor Ahmad,CSK,2025,10.0,No,No,Afghanistan,20,Bowler,RHB,Left Arm Slow Unorthodox,Capped,2.0
780,Ravichandran Ashwin,CSK,2025,9.75,No,No,India,38,All-Rounder,RHB,Right Arm Off Spin,Capped,2.0
781,Devon Conway,CSK,2025,6.25,No,No,New Zealand,33,Batsman,LHB,-,Capped,2.0
782,Khaleel Ahmed,CSK,2025,4.8,No,No,India,27,Bowler,RHB,Left Arm Fast Medium,Capped,2.0
783,MS Dhoni,CSK,2025,4.0,No,Yes,India,43,Wicketkeeper,RHB,-,Capped,
784,Rachin Ravindra,CSK,2025,4.0,No,No,New Zealand,25,All-Rounder,LHB,Left Arm Slow Orthodox,Capped,1.5
785,Rahul Tripathi,CSK,2025,3.4,No,No,India,34,Batsman,RHB,Right Arm Medium,Capped,0.75
786,Anshul Kamboj,CSK,2025,3.4,No,No,India,24,All-Rounder,RHB,Right Arm Fast Medium,Uncapped,0.3
787,Sam Curran,CSK,2025,2.4,No,No,England,26,All-Rounder,LHB,Left Arm Fast Medium,Capped,2.0
788,Gurjapneet Singh,CSK,2025,2.2,No,No,India,26,Bowler,RHB,Left Arm Fast Medium,Uncapped,0.3
789,Nathan Ellis,CSK,2025,2.0,No,No,Australia,30,Bowler,RHB,Right Arm Fast Medium,Capped,1.25
790,Deepak Hooda,CSK,2025,1.7,No,No,India,29,All-Rounder,RHB,Right Arm Off Spin,Capped,0.75
791,Jamie Overton,CSK,2025,1.5,No,No,England,30,All-Rounder,RHB,Right Arm Fast,Capped,1.5
792,Vijay Shankar,CSK,2025,1.2,No,No,India,34,All-Rounder,RHB,Right Arm Medium,Uncapped,0.3
793,Vansh Bedi,CSK,2025,0.55,No,No,India,22,Wicketkeeper,RHB,-,Uncapped,0.3
794,Mukesh Choudhary,CSK,2025,0.3,No,No,India,28,Bowler,LHB,Left Arm Fast,Uncapped,0.3
795,Shaik Rasheed,CSK,2025,0.3,No,No,India,20,Batsman,RHB,Right Arm Leg Spin,Uncapped,0.3
796,Andre Siddharth,CSK,2025,0.3,No,No,India,18,Batsman,RHB,-,Uncapped,0.5
797,Ramakrishna Ghosh,CSK,2025,0.3,No,No,India,27,All-Rounder,RHB,Right Arm Fast,Uncapped,0.3
798,Kamlesh Nagarkoti,CSK,2025,0.3,No,No,India,25,All-Rounder,RHB,Right Arm Fast,Uncapped,0.3
799,Shreyas Gopal,CSK,2025,0.3,No,No,India,31,Bowler,RHB,Right Arm Leg Spin,Uncapped,0.3
800,Axar Patel,DC,2025,16.5,No,Yes,India,30,All-Rounder,LHB,Left Arm Slow Orthodox,Capped,
801,KL Rahul,DC,2025,14.0,No,No,India,32,Wicketkeeper,RHB,-,Capped,2.0
802,Kuldeep Yadav,DC,2025,13.25,No,Yes,India,29,Bowler,LHB,Left Arm Slow Unorthodox,Capped,
803,Mitchell Starc,DC,2025,11.75,No,No,Australia,35,Bowler,LHB,Left Arm Fast,Capped,2.0
804,T Natarajan,DC,2025,10.75,No,No,India,33,Bowler,LHB,Left Arm Fast Medium,Capped,2.0
805,Tristan Stubbs,DC,2025,10.0,No,Yes,South Africa,24,Wicketkeeper,RHB,Right Arm Off Spin,Capped,
806,Jake Fraser-McGurk,DC,2025,9.0,No,No,Australia,22,Batsman,RHB,-,Capped,2.0
807,Mukesh Kumar,DC,2025,8.0,No,No,India,31,Bowler,RHB,Right Arm Fast Medium,Capped,2.0
808,Harry Brook,DC,2025,6.25,No,No,England,26,Batsman,RHB,Right Arm Medium,Capped,2.0
809,Abishek Porel,DC,2025,4.0,No,Yes,India,22,Wicketkeeper,LHB,-,Uncapped,
810,Ashutosh Sharma,DC,2025,3.8,No,No,India,26,All-Rounder,RHB,Right Arm Medium,Uncapped,0.3
811,Mohit Sharma,DC,2025,2.2,No,No,India,36,Bowler,RHB,Right Arm Fast,Uncapped,0.5
812,Faf du Plessis,DC,2025,2.0,No,No,South Africa,40,Batsman,RHB,-,Capped,2.0
813,Sameer Rizvi,DC,2025,0.95,No,No,India,21,All-Rounder,RHB,Right Arm Leg Spin,Uncapped,0.3
814,Dushmantha Chameera,DC,2025,0.75,No,No,Sri Lanka,33,Bowler,RHB,Right Arm Fast,Capped,0.75
815,Donovan Ferreira,DC,2025,0.75,No,No,South Africa,26,Wicketkeeper,RHB,Right Arm Off Spin,Capped,0.75
816,Vipraj Nigam,DC,2025,0.5,No,No,India,20,All-Rounder,RHB,Right Arm Leg Spin,Uncapped,0.3
817,Karun Nair,DC,2025,0.5,No,No,India,33,Batsman,RHB,Right Arm Off Spin,Uncapped,0.3
818,Madhav Tiwari,DC,2025,0.4,No,No,India,21,All-Rounder,RHB,Right Arm Fast Medium,Uncapped,0.3
819,Ajay Mandal,DC,2025,0.3,No,No,India,29,All-Rounder,LHB,Left Arm Slow Unorthodox,Uncapped,0.3
820,Tripurana Vijay,DC,2025,0.3,No,No,India,23,All-Rounder,RHB,Right Arm Off Spin,Uncapped,0.3
821,Manvanth Kumar L,DC,2025,0.3,No,No,India,21,All-Rounder,LHB,Right Arm Fast Medium,Uncapped,0.3
822,Darshan Nalkande,DC,2025,0.3,No,No,India,26,All-Rounder,RHB,Right Arm Fast Medium,Uncapped,0.3
823,Jasprit Bumrah,MI,2025,18.0,No,Yes,India,30,Bowler,RHB,Right Arm Fast,Capped,
824,Hardik Pandya,MI,2025,16.35,No,Yes,India,31,All-Rounder,RHB,Right Arm Fast Medium,Capped,
825,Suryakumar Yadav,MI,2025,16.35,No,Yes,India,34,Batsman,RHB,-,Capped,
826,Rohit Sharma,MI,2025,16.3,No,Yes,India,37,Batsman,RHB,-,Capped,
827,Trent Boult,MI,2025,12.5,No,No,New Zealand,35,Bowler,RHB,Left Arm Fast Medium,Capped,2.0
828,Deepak Chahar,MI,2025,9.25,No,No,India,32,Bowler,RHB,Right Arm Fast Medium,Capped,2.0
829,Tilak Varma,MI,2025,8.0,No,Yes,India,22,All-Rounder,LHB,Right Arm Off Spin,Capped,
830,Naman Dhir,MI,2025,5.25,No,No,India,25,All-Rounder,RHB,Right Arm Off Spin,Uncapped,0.3
831,Will Jacks,MI,2025,5.25,No,No,England,26,All-Rounder,RHB,Right Arm Off Spin,Capped,2.0
832,Allah Ghazanfar,MI,2025,4.8,No,No,Afghanistan,19,Bowler,RHB,Right Arm Off Spin,Capped,0.75
833,Mitchell Santner,MI,2025,2.0,No,No,New Zealand,33,All-Rounder,LHB,Left Arm Slow Orthodox,Capped,2.0
834,Ryan Rickelton,MI,2025,1.0,No,No,South Africa,28,Wicketkeeper,LHB,-,Capped,1.0
835,Lizaad Williams,MI,2025,0.75,No,No,South Africa,31,Bowler,LHB,Right Arm Fast,Capped,0.75
836,Reece Topley,MI,2025,0.75,No,No,England,31,Bowler,RHB,Left Arm Fast,Capped,0.75
837,Robin Minz,MI,2025,0.65,No,No,India,22,Wicketkeeper,LHB,Right Arm Off Spin,Uncapped,0.3
838,Karn Sharma,MI,2025,0.5,No,No,India,37,Bowler,LHB,Right Arm Leg Spin,Uncapped,0.5
839,Krishnan Shrijith,MI,2025,0.3,No,No,India,28,Wicketkeeper,LHB,-,Uncapped,0.3
840,Raj Bawa,MI,2025,0.3,No,No,India,22,All-Rounder,LHB,Right Arm Fast Medium,Uncapped,0.3
841,Ashwani Kumar,MI,2025,0.3,No,No,India,23,Bowler,LHB,Left Arm Fast,Uncapped,0.3
842,Vignesh Puthur,MI,2025,0.3,No,No,India,24,All-Rounder,RHB,Left Arm Slow Unorthodox,Uncapped,0.3
843,Satyanarayana Raju,MI,2025,0.3,No,No,India,25,Bowler,RHB,Right Arm Fast Medium,Uncapped,0.3
844,Bevon Jacobs,MI,2025,0.3,No,No,New Zealand,22,Batsman,RHB,Right Arm Fast Medium,Uncapped,0.3
845,Arjun Tendulkar,MI,2025,0.3,No,No,India,25,Bowler,LHB,Left Arm Fast Medium,Uncapped,0.3
846,Rishabh Pant,LSG,2025,27.0,No,No,India,27,Batsman,LHB,Right Arm Off Spin,Capped,2.0
847,Nicholas Pooran,LSG,2025,21.0,No,Yes,West Indies,29,Wicketkeeper,LHB,-,Capped,
848,Ravi Bishnoi,LSG,2025,11.0,No,Yes,India,24,Bowler,RHB,Right Arm Leg Spin,Capped,
849,Mayank Yadav,LSG,2025,11.0,No,Yes,India,22,Bowler,RHB,Right Arm Fast Medium,Uncapped,
850,Avesh Khan,LSG,2025,9.75,No,No,India,28,Bowler,RHB,Right Arm Fast,Capped,2.0
851,Akash Deep,LSG,2025,8.0,No,No,India,28,Bowler,RHB,Right Arm Fast,Capped,1.0
852,David Miller,LSG,2025,7.5,No,No,South Africa,35,Batsman,LHB,-,Capped,1.5
853,Abdul Samad,LSG,2025,4.2,No,No,India,23,All-Rounder,RHB,Right Arm Leg Spin,Uncapped,0.3
854,Mohsin Khan,LSG,2025,4.0,No,Yes,India,26,Bowler,LHB,Left Arm Fast Medium,Uncapped,
855,Ayush Badoni,LSG,2025,4.0,No,Yes,India,24,All-Rounder,RHB,Right Arm Off Spin,Uncapped,
856,Mitchell Marsh,LSG,2025,3.4,No,No,Australia,33,All-Rounder,RHB,Right Arm Fast,Capped,2.0
857,Shahbaz Ahmed,LSG,2025,2.4,No,No,India,29,All-Rounder,LHB,Left Arm Slow Orthodox,Capped,1.0
858,Aiden Markram,LSG,2025,2.0,No,No,South Africa,30,Batsman,RHB,Right Arm Off Spin,Capped,2.0
859,Shamar Joseph,LSG,2025,0.75,No,No,West Indies,25,Bowler,LHB,Right Arm Fast,Capped,0.75
860,Matthew Breetzke,LSG,2025,0.75,No,No,South Africa,26,Batsman,RHB,-,Capped,0.75
861,Manimaran Siddharth,LSG,2025,0.75,No,No,India,26,Bowler,RHB,Left Arm Slow Orthodox,Uncapped,0.3
862,Rajvardhan Hangargekar,LSG,2025,0.3,No,No,India,22,All-Rounder,RHB,Right Arm Fast Medium,Uncapped,0.3
863,Akash Singh,LSG,2025,0.3,No,No,India,22,Bowler,RHB,Left Arm Fast,Uncapped,0.3
864,Yuvraj Chaudhary,LSG,2025,0.3,No,No,India,23,All-Rounder,LHB,Left Arm Slow Orthodox,Uncapped,0.3
865,Prince Yadav,LSG,2025,0.3,No,No,India,23,Bowler,RHB,Right Arm Fast,Uncapped,0.3
866,Arshin Kulkarni,LSG,2025,0.3,No,No,India,20,All-Rounder,RHB,Right Arm Fast Medium,Uncapped,0.3
867,Digvesh Singh,LSG,2025,0.3,No,No,India,25,Bowler,RHB,Right Arm Leg Spin,Uncapped,0.3
868,Aryan Juyal,LSG,2025,0.3,No,No,India,23,Wicketkeeper,RHB,Right Arm Off Spin,Uncapped,0.3
869,Himmat Singh,LSG,2025,0.3,No,No,India,28,Batsman,RHB,Right Arm Off Spin,Uncapped,0.3
870,Rashid Khan,GT,2025,18.0,No,Yes,Afghanistan,26,Bowler,RHB,Right Arm Leg Spin,Capped,
871,Shubman Gill,GT,2025,16.5,No,Yes,India,25,Batsman,RHB,-,Capped,
872,Jos Buttler,GT,2025,15.75,No,No,England,34,Wicketkeeper,RHB,Right Arm Off Spin,Capped,2.0
873,Mohammed Siraj,GT,2025,12.25,No,No,India,31,Bowler,RHB,Right Arm Fast,Capped,2.0
874,Kagiso Rabada,GT,2025,10.75,No,No,South Africa,29,Bowler,RHB,Right Arm Fast,Capped,2.0
875,Prasidh Krishna,GT,2025,9.5,No,No,India,29,Bowler,RHB,Right Arm Fast,Capped,2.0
876,Sai Sudharsan,GT,2025,8.5,No,Yes,India,23,Batsman,LHB,Right Arm Leg Spin,Capped,
877,Rahul Tewatia,GT,2025,4.0,No,Yes,India,31,All-Rounder,LHB,Right Arm Leg Spin,Capped,
878,Shahrukh Khan,GT,2025,4.0,No,Yes,India,29,All-Rounder,RHB,Right Arm Off Spin,Uncapped,
879,Washington Sundar,GT,2025,3.2,No,No,India,25,All-Rounder,LHB,Right Arm Off Spin,Capped,2.0
880,Sherfane Rutherford,GT,2025,2.6,No,No,West Indies,26,Batsman,LHB,Right Arm Fast Medium,Capped,1.5
881,Gerald Coetzee,GT,2025,2.4,No,No,South Africa,24,Bowler,RHB,Right Arm Fast,Capped,1.25
882,Sai Kishore,GT,2025,2.0,No,No,India,28,All-Rounder,LHB,Left Arm Slow Unorthodox,Capped,0.75
883,Glenn Phillips,GT,2025,2.0,No,No,New Zealand,28,Batsman,RHB,Right Arm Off Spin,Capped,2.0
884,Mahipal Lomror,GT,2025,1.7,No,No,India,25,All-Rounder,LHB,Left Arm Slow Orthodox,Uncapped,0.5
885,Arshad Khan,GT,2025,1.3,No,No,India,27,All-Rounder,LHB,Left Arm Fast Medium,Uncapped,0.3
886,Gurnoor Brar,GT,2025,1.3,No,No,India,24,Bowler,LHB,Right Arm Fast,Uncapped,0.3
887,Karim Janat,GT,2025,0.75,No,No,Afghanistan,26,All-Rounder,RHB,Right Arm Fast Medium,Capped,0.75
888,Ishant Sharma,GT,2025,0.75,No,No,India,36,Bowler,RHB,Right Arm Fast,Capped,0.75
889,Jayant Yadav,GT,2025,0.75,No,No,India,35,All-Rounder,RHB,Right Arm Off Spin,Capped,0.75
890,Kumar Kushagra,GT,2025,0.65,No,No,India,20,Wicketkeeper,RHB,-,Uncapped,0.3
891,Nishant Sindhu,GT,2025,0.3,No,No,India,20,All-Rounder,LHB,Left Arm Slow Orthodox,Uncapped,0.3
892,Manav Suthar,GT,2025,0.3,No,No,India,22,Bowler,LHB,Left Arm Slow Orthodox,Uncapped,0.3
893,Anuj Rawat,GT,2025,0.3,No,No,India,25,Wicketkeeper,LHB,Right Arm Leg Spin,Uncapped,0.3
894,Kulwant Khejroliya,GT,2025,0.3,No,No,India,33,Bowler,LHB,Left Arm Fast Medium,Uncapped,0.3
895,Venkatesh Iyer,KKR,2025,23.75,No,No,India,30,All-Rounder,LHB,Right Arm Medium,Capped,2.0
896,Rinku Singh,KKR,2025,13.0,No,Yes,India,27,Batsman,LHB,-,Capped,
897,Varun Chakaravarthy,KKR,2025,12.0,No,Yes,India,33,Bowler,RHB,Right Arm Leg Spin,Capped,
898,Sunil Narine,KKR,2025,12.0,No,Yes,West Indies,36,All-Rounder,LHB,Right Arm Off Spin,Capped,
899,Andre Russell,KKR,2025,12.0,No,Yes,West Indies,36,All-Rounder,RHB,Right Arm Fast,Capped,
900,Anrich Nortje,KKR,2025,6.5,No,No,South Africa,31,Bowler,RHB,Right Arm Fast,Capped,2.0
901,Ramandeep Singh,KKR,2025,4.0,No,Yes,India,27,All-Rounder,RHB,Right Arm Medium,Uncapped,
902,Harshit Rana,KKR,2025,4.0,No,Yes,India,22,All-Rounder,RHB,Right Arm Fast Medium,Capped,
903,Quinton de Kock,KKR,2025,3.6,No,No,South Africa,32,Wicketkeeper,LHB,-,Capped,2.0
904,Angkrish Raghuvanshi,KKR,2025,3.0,No,No,India,20,Batsman,RHB,Right Arm Off Spin,Uncapped,0.3
905,Spencer Johnson,KKR,2025,2.8,No,No,Australia,29,Bowler,LHB,Left Arm Fast,Capped,2.0
906,Moeen Ali,KKR,2025,2.0,No,No,England,37,All-Rounder,LHB,Right Arm Off Spin,Capped,2.0
907,Rahmanullah Gurbaz,KKR,2025,2.0,No,No,Afghanistan,23,Wicketkeeper,RHB,-,Capped,2.0
908,Vaibhav Arora,KKR,2025,1.8,No,No,India,27,Bowler,RHB,Right Arm Fast Medium,Uncapped,0.3
909,Rovman Powell,KKR,2025,1.5,No,No,West Indies,31,Batsman,RHB,Right Arm Fast Medium,Capped,1.5
910,Ajinkya Rahane,KKR,2025,1.5,No,No,India,36,Batsman,RHB,-,Capped,1.5
911,Manish Pandey,KKR,2025,0.75,No,No,India,35,Batsman,RHB,-,Capped,0.75
912,Umran Malik,KKR,2025,0.75,No,No,India,25,Bowler,RHB,Right Arm Fast,Capped,0.75
913,Anukul Roy,KKR,2025,0.4,No,No,India,26,All-Rounder,LHB,Left Arm Slow Orthodox,Uncapped,0.3
914,Luvnith Sisodia,KKR,2025,0.3,No,No,India,25,Wicketkeeper,LHB,-,Uncapped,0.3
915,Mayank Markande,KKR,2025,0.3,No,No,India,27,Bowler,RHB,Right Arm Leg Spin,Uncapped,0.3
916,Shreyas Iyer,PBKS,2025,26.75,No,No,India,30,Batsman,RHB,Right Arm Off Spin,Capped,2.0
917,Yuzvendra Chahal,PBKS,2025,18.0,No,No,India,34,Bowler,RHB,Right Arm Leg Spin,Capped,2.0
918,Arshdeep Singh,PBKS,2025,18.0,No,No,India,26,Bowler,LHB,Left Arm Fast Medium,Capped,2.0
919,Marcus Stoinis,PBKS,2025,11.0,No,No,Australia,35,All-Rounder,RHB,Right Arm Fast,Capped,2.0
920,Marco Jansen,PBKS,2025,7.0,No,No,South Africa,24,All-Rounder,RHB,Left Arm Fast,Capped,1.25
921,Shashank Singh,PBKS,2025,5.5,No,Yes,India,33,All-Rounder,LHB,Right Arm Off Spin,Capped,
922,Nehal Wadhera,PBKS,2025,4.2,No,No,India,24,Batsman,LHB,Right Arm Leg Spin,Uncapped,0.3
923,Glenn Maxwell,PBKS,2025,4.2,No,No,Australia,36,All-Rounder,RHB,Right Arm Off Spin,Capped,2.0
924,Prabhsimran Singh,PBKS,2025,4.0,No,Yes,India,24,Wicketkeeper,RHB,-,Uncapped,
925,Priyansh Arya,PBKS,2025,3.8,No,No,India,23,All-Rounder,LHB,Right Arm Off Spin,Uncapped,0.3
926,Josh Inglis,PBKS,2025,2.6,No,No,Australia,30,Wicketkeeper,RHB,-,Capped,2.0
927,Azmatullah Omarzai,PBKS,2025,2.4,No,No,Afghanistan,25,All-Rounder,RHB,Right Arm Fast Medium,Capped,1.5
928,Lockie Ferguson,PBKS,2025,2.0,No,No,New Zealand,33,Bowler,RHB,Right Arm Fast,Capped,2.0
